status,airline_code,month,metric,region,value,recovery_method,reason,announcement_date,announcement_id,source_pdf_url,source_pdf_path,companion_parser_metrics,source_text_metric_present,source_text_keyword_matches,parser_metric_present,parser_metric_row_count,parser_metric_regions,disclosure_check,retrieved_at
recovered_from_cached_official_pdf,603885,2020-10,rpk,Regional,2.5122999999999998,source_pdf_recovery,The repaired parser now extracts the RPK regional rows from the official PDF; the retained raw archive predates that parser repair.,2020-11-17,1208749786,http://static.cninfo.com.cn/finalpage/2020-11-17/1208749786.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1208749786.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里;旅客周转量,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2020-10,rpk,Total,2771.5975,source_pdf_recovery,The repaired parser now extracts the RPK regional rows from the official PDF; the retained raw archive predates that parser repair.,2020-11-17,1208749786,http://static.cninfo.com.cn/finalpage/2020-11-17/1208749786.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1208749786.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里;旅客周转量,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2020-12,aftk,Domestic,76.6421,source_pdf_recovery,The repaired parser now extracts the AFTK table from the official PDF; the retained raw archive had been filling this source value by interpolation.,2021-01-15,1209105257,http://static.cninfo.com.cn/finalpage/2021-01-15/1209105257.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1209105257.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货运吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2020-12,aftk,International,16.7281,source_pdf_recovery,The repaired parser now extracts the AFTK table from the official PDF; the retained raw archive had been filling this source value by interpolation.,2021-01-15,1209105257,http://static.cninfo.com.cn/finalpage/2021-01-15/1209105257.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1209105257.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货运吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2020-12,aftk,Regional,0.1499,source_pdf_recovery,The repaired parser now extracts the AFTK table from the official PDF; the retained raw archive had been filling this source value by interpolation.,2021-01-15,1209105257,http://static.cninfo.com.cn/finalpage/2021-01-15/1209105257.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1209105257.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货运吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2020-12,aftk,Total,93.5201,source_pdf_recovery,The repaired parser now extracts the AFTK table from the official PDF; the retained raw archive had been filling this source value by interpolation.,2021-01-15,1209105257,http://static.cninfo.com.cn/finalpage/2021-01-15/1209105257.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1209105257.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货运吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2021-10,rpk,Domestic,2564.241,source_pdf_recovery,The repaired parser now extracts the RPK regional rows from the official PDF; the retained raw archive predates that parser repair.,2021-11-16,1211586522,http://static.cninfo.com.cn/finalpage/2021-11-16/1211586522.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1211586522.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里;旅客周转量,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2021-10,rpk,International,25.3281,source_pdf_recovery,The repaired parser now extracts the RPK regional rows from the official PDF; the retained raw archive predates that parser repair.,2021-11-16,1211586522,http://static.cninfo.com.cn/finalpage/2021-11-16/1211586522.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1211586522.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里;旅客周转量,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2021-10,rpk,Regional,7.1951,source_pdf_recovery,The repaired parser now extracts the RPK regional rows from the official PDF; the retained raw archive predates that parser repair.,2021-11-16,1211586522,http://static.cninfo.com.cn/finalpage/2021-11-16/1211586522.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1211586522.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里;旅客周转量,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2021-10,rpk,Total,2596.7642,source_pdf_recovery,The repaired parser now extracts the RPK regional rows from the official PDF; the retained raw archive predates that parser repair.,2021-11-16,1211586522,http://static.cninfo.com.cn/finalpage/2021-11-16/1211586522.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1211586522.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里;旅客周转量,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2023-10,ask,Domestic,3483.7273999999998,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2023-11-16,1218352272,http://static.cninfo.com.cn/finalpage/2023-11-16/1218352272.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1218352272.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2023-10,ask,International,515.4666000000001,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2023-11-16,1218352272,http://static.cninfo.com.cn/finalpage/2023-11-16/1218352272.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1218352272.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2023-10,ask,Regional,50.7437,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2023-11-16,1218352272,http://static.cninfo.com.cn/finalpage/2023-11-16/1218352272.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1218352272.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2023-10,ask,Total,4049.9377000000004,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2023-11-16,1218352272,http://static.cninfo.com.cn/finalpage/2023-11-16/1218352272.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1218352272.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2023-12,aftk,Domestic,89.0827,source_pdf_recovery,The repaired parser now extracts the AFTK table from the official PDF; the retained raw archive had been filling this source value by interpolation.,2024-01-16,1218888802,http://static.cninfo.com.cn/finalpage/2024-01-16/1218888802.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1218888802.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货运吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2023-12,aftk,International,23.265700000000002,source_pdf_recovery,The repaired parser now extracts the AFTK table from the official PDF; the retained raw archive had been filling this source value by interpolation.,2024-01-16,1218888802,http://static.cninfo.com.cn/finalpage/2024-01-16/1218888802.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1218888802.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货运吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2023-12,aftk,Regional,1.2258,source_pdf_recovery,The repaired parser now extracts the AFTK table from the official PDF; the retained raw archive had been filling this source value by interpolation.,2024-01-16,1218888802,http://static.cninfo.com.cn/finalpage/2024-01-16/1218888802.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1218888802.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货运吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2023-12,aftk,Total,113.5742,source_pdf_recovery,The repaired parser now extracts the AFTK table from the official PDF; the retained raw archive had been filling this source value by interpolation.,2024-01-16,1218888802,http://static.cninfo.com.cn/finalpage/2024-01-16/1218888802.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1218888802.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货运吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2024-01,aftk,Domestic,99.00850000000001,source_pdf_recovery,The repaired parser now extracts the AFTK table from the official PDF; the retained raw archive had been filling this source value by interpolation.,2024-02-19,1219137676,http://static.cninfo.com.cn/finalpage/2024-02-19/1219137676.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1219137676.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货运吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2024-01,aftk,International,27.806700000000003,source_pdf_recovery,The repaired parser now extracts the AFTK table from the official PDF; the retained raw archive had been filling this source value by interpolation.,2024-02-19,1219137676,http://static.cninfo.com.cn/finalpage/2024-02-19/1219137676.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1219137676.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货运吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2024-01,aftk,Regional,1.3618000000000001,source_pdf_recovery,The repaired parser now extracts the AFTK table from the official PDF; the retained raw archive had been filling this source value by interpolation.,2024-02-19,1219137676,http://static.cninfo.com.cn/finalpage/2024-02-19/1219137676.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1219137676.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货运吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2024-01,aftk,Total,128.17700000000002,source_pdf_recovery,The repaired parser now extracts the AFTK table from the official PDF; the retained raw archive had been filling this source value by interpolation.,2024-02-19,1219137676,http://static.cninfo.com.cn/finalpage/2024-02-19/1219137676.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1219137676.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货运吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
